Frame,Joelho,Tornozelo
100,119.59917877377363,131.23891004343344
101,127.47832638594225,116.73340895944283
102,127.29973761118855,136.5287652430822
103,124.72563100771343,126.70259082463022
104,120.8421849503802,132.76493220774222
105,117.56065883670256,136.7118643476219
106,87.06075831889115,135.2088920413415
107,83.29650317918302,143.31108741511073
108,71.89421558837243,147.4621189873862
109,65.15220920813212,142.0469998814756
110,60.654102614110506,149.45297953222865
111,49.543169337242695,152.71175871129083
112,52.186000794345944,145.32641489787733
113,47.10052031630254,146.08709669727804
114,38.69413741430744,150.5667294308281
115,36.821169238190045,151.38302843100004
116,34.6715898495638,154.05258568761872
117,40.44281918917735,150.89796717927607
118,46.862635287414406,146.97520556048923
119,52.118670913808245,162.28529004904033
120,66.9237109842483,151.88222273864858
121,67.07901004238505,145.56471178186212
122,86.66758963018192,146.53459653196214
123,97.81886492941098,139.7333132104724
124,105.59873588551596,145.71779096649257
125,107.89832607152262,129.60823962133549
126,107.90366491124577,137.58394445525803
127,110.72838279895475,141.5695645166349
128,117.34561387249532,138.98167618516126
129,119.43381726985686,139.5689508827311
130,120.35081551714995,138.8303000802976
131,111.24561638390387,141.59086848002474
132,101.7206092915076,145.8044457270883
133,91.62582153137276,143.35865371971562
134,75.88038390370976,153.120844796725
135,65.79827690147539,150.10412028253697
136,59.28625199304657,147.25003895873962
137,53.949408022251504,156.3810264653907
138,50.05915311954887,146.52608006551452
139,51.053103479352714,141.5379014384478
140,45.64990610454995,146.07129693012408
141,42.38698006885549,151.49957131446305
142,38.83244780517068,154.2216008515496
143,40.59005303316446,157.13454476052738
144,42.527637008683705,160.1938382337018
145,47.9162030636355,154.99090648516153
146,53.45157632267135,150.09689536938885
147,61.9934636223236,147.54443874926588
148,75.02080072891268,143.67064519015213
149,88.07525511664385,139.83934638646312
150,99.99175017424334,133.07083390049067
151,105.8302934992298,147.6265433707747
152,112.61107620752765,132.40273746803777
153,112.70926443258641,140.73670024479142
154,115.49068713513246,122.99035472053534
155,122.72675896776656,123.66634433674412
156,116.59756547839432,129.76065432623795
157,116.29754777657595,139.61831657936503
158,109.03764502586267,139.91057571955946
159,94.13213394603234,117.344023287545
160,77.5135386200929,132.36034653662378
161,65.17899809969633,149.46944812138872
162,59.856181459886685,153.16119062681062
163,54.40879132948084,147.87041304891073
164,49.23640260373983,154.73099984507041
165,47.233330739846906,148.33723197348098
166,41.17852556962326,146.81607644941232
167,41.659001099642666,148.64433295017338
168,40.60726404048378,150.63369761578204
169,42.091528797176245,159.32101470613117
170,48.70844932438126,153.508173463383
171,51.89568390100329,153.77125385472726
172,59.66729718038866,141.86975265126844
173,70.17622066019564,132.51512518257977
174,80.98206891544523,131.2519545342245
175,83.9452962119216,125.84733204587283
176,96.02998283188211,134.1038078360536
177,102.87635415086292,143.16748800302543
178,101.79954206201312,132.4653557586797
179,110.46543702817776,139.77725916679643
180,115.24903689233936,118.5678744087005
181,115.00157410815483,125.205158588704
182,117.5541439492321,132.56435859209765
183,111.28916220311268,140.11847115816693
184,103.08471288862273,145.4871322014617
185,92.05741391797477,132.14803531183253
186,83.7197303516057,126.1425410804396
187,64.22708438774973,149.64910419057654
188,58.77074970838519,157.23465952719485
189,53.81765766300529,151.87730360195388
190,51.228253096736054,149.76357174339475
191,48.836905924924785,147.81330613378944
192,46.50409720769363,147.04647894733907
193,42.2809271658011,147.9339140311701
194,42.45205465752415,152.93447034510825
195,45.929929743840766,153.25843097438027
196,51.16785021776304,153.04275242037133
197,55.26376470965831,150.92932392284777
198,57.29049610320431,148.3264401110413
199,68.52064215441708,136.750256977751
200,84.38964427086674,135.71712432029545
201,89.63032445874302,131.42226546996952
202,100.73540311722546,125.53316114661816
203,107.94303809419102,123.02786139725781
204,109.73867665499353,132.8404164627356
205,111.34643868999032,126.13420171816725
206,116.1810407891986,135.98413022565202
207,121.3371839662884,126.28471976475386
208,118.08886882911828,140.23391348597343
209,111.92117593102847,140.93574474631163
210,101.77210632269487,151.4979637505569
211,97.93135691705966,140.86595418316676
212,79.83833392036931,146.2952903189751
213,72.73723214832984,147.73544940226842
214,65.82422826885767,147.3131315475462
215,54.156128665722264,148.25611296552194
216,49.872328330853044,146.91702850498106
217,45.27318056658842,142.04530841431406
218,48.03573876904073,143.94280311880334
219,44.94401496372679,144.731521962324
220,42.29704152562828,147.10734724116983
221,78.69590443058324,153.62536806176536
222,93.47893348581798,153.02304087375353
223,111.591170358373,146.102130759707
224,118.85051409158828,125.7112046004729
225,121.54208724538329,134.81755361617718
226,121.77627275516699,134.13627671025213
227,120.05810440497434,134.81359737489163
228,111.88979902166388,140.68594009290845
229,104.06164902156473,138.59526897442694
230,82.0136021281786,134.67859534080335
231,79.38882980273098,140.46455389952612
232,63.493950765454464,152.74518925568668
233,55.66174378461816,149.84271030117085
234,48.24751950710158,156.47810361628632
235,48.02705077015573,149.39556871667955
236,38.12952613851457,151.4443697294505
237,43.336132122213414,158.20970367689372
238,40.380697541256154,151.82649338507218
239,42.808643421284124,145.7679794490801
240,46.57070578115964,147.78887189810018
241,48.91957017610212,146.39335733791427
242,50.222436074444296,158.2966712534105
243,64.09625258859009,145.71410776538463
244,72.6245315902153,135.80217018191394
245,80.79992557054366,145.19641598084507
246,89.45448157321073,147.66158753664905
247,72.69090319237476,122.30642744182576
248,75.17007559797568,131.41483532308368
249,71.45536198667426,124.68833580560838
250,81.75149328719063,135.49390752610893
251,88.94953263708629,133.4506032966029
252,95.35428927563565,127.49401106350335
253,93.98853614517122,151.0008905842892
254,106.04216740516692,153.6700338592045
255,126.14665228255319,138.08848487791852
256,116.86407278292536,135.80443016126358
257,114.71195286959998,140.51709731704182
258,113.45251895014653,141.58335363178526
259,111.90969073111789,139.2818186432855
260,111.27805776579487,134.56970349751728
261,112.61235618922552,140.4821223810703
262,112.78759112195792,144.82040002439442
263,114.42675110800926,149.17605812685446
264,114.71040368603359,136.1826298039653
265,115.52023560998006,130.6518988603376
266,115.79630734846353,135.66475539967652
267,116.22112754182754,139.79513523376158
268,116.17527150749183,143.85130742571948
269,115.98077121928617,146.2505441869491
270,114.34415453682148,134.44329574302606
271,112.99403547194308,138.020850126117
272,112.97235921250243,138.8720026747766
273,113.39415296213036,138.2448623127437
274,113.29369554492096,139.56396305293566
275,114.18300030567121,146.69894348849797
276,113.33264079318671,147.55884516350912
277,115.30809542572767,146.9992242471208
278,116.3821160712399,146.0056768116542
279,116.37996063194197,148.46618794144032
280,116.47702317895069,148.48350998887813
281,116.96235618055758,151.59998369634724
282,117.42661834752785,148.96503970521712
283,116.96629223501874,150.0186587428972
284,117.38831093219115,147.35855874954927
285,117.97348675911427,146.0346268666351
286,116.61930607593966,147.04317656336988
287,116.15797862205646,147.63837282766218
288,115.6289999335376,147.33986024763794
289,115.7916939192173,146.8412990657002
290,115.42192006823973,147.75195305537642
291,113.54834519863152,150.74919673928864
292,112.5295143190828,152.38511057635748
293,112.37756530019597,145.47981557538807
294,112.68225959841836,146.54475591441835
295,110.12343022212353,150.58806079182148
296,110.43064542576866,147.43930932314956
297,110.00076615290355,147.338260783667
298,109.52213190493173,149.2497574939453
299,108.77470112707456,149.5258385065847
300,106.93564907262532,149.93593079843805
301,106.11895040643402,150.68283940233934
302,104.62180468471364,153.79283494340572
303,103.99232024610029,155.17165448404575
304,102.22588505355597,155.67564576131917
305,101.45994954130323,156.45962911016633
306,100.6302289011523,154.5823376630904
307,99.15955424308909,151.92225376456514
308,98.50097253431859,151.06234922223408
309,97.89081331417289,149.95859018972226
310,97.6068355144124,149.6860455207901
311,95.14728597561971,150.49403361503443
312,92.75817816650908,150.04812849655744
313,88.90258913555941,148.73273773204417
314,87.34362686384235,152.37829176718458
315,85.52130281528427,153.61634502689125
316,84.52675211831834,150.2522021832912
317,83.92192598611669,149.07613503071983
318,81.84172832363072,151.26960633445574
319,80.13394804848335,150.52435160312527
320,80.14633303850438,152.96097721942817
321,77.17669815130124,150.97752883077058
322,75.32612981720783,148.3647190563915
323,70.78789423990912,154.3495872713384
324,69.4428683503941,148.7691428151996
325,66.07967434943171,148.19947929987472
326,65.12926485539886,148.94063040716273
327,65.75642123219026,150.44674423482314
328,62.70939823988727,150.6222122201123
329,61.3844698191088,152.3311491132694
330,61.266434963167214,152.3360362756986
331,60.44253328427731,152.69730143063373
332,59.62418271330483,151.5163717074688
333,59.90739688682786,151.3299279842237
334,59.318347025236584,150.1573048188286
335,59.577268713592396,151.03430124909454
336,59.657252620048745,149.3489109747247
337,56.03025885947737,150.1978824000307
338,53.84680761641849,150.5880623440936
339,52.66817178826692,150.65644225780375
340,51.800521375039025,151.33748398262188
341,52.92307478221236,150.86718158390428
342,53.7284755873701,150.46770598685
343,55.35839168287967,150.95126789838866
344,55.08342051431392,149.43424040244744
345,54.50819207955678,148.064690867038
346,53.718717766444236,148.57021238825706
347,53.95984125437899,149.7371017238577
348,53.14545047145265,149.16967279162452
349,53.39760636531658,148.55976406347548
350,52.865802655694644,148.35603491368437
351,52.63502519448895,148.38371000132904
352,50.737328649126454,146.39693292679476
353,50.137184411376246,146.52721388043724
354,49.18565624998244,145.68107683175631
355,49.713807815534814,141.83268384392886
356,47.43069115158335,148.63176461471062
357,46.97492943765134,154.49028792338794
358,45.95469205619932,154.51949282786305
359,45.768431832816326,152.15016010762406
360,46.104562066715,150.2629266699049
361,43.083102094494066,154.65049709641602
362,44.49906516861203,149.81611838598855
363,43.05281118287696,154.45355466155775
364,43.53670200191843,148.47813301626974
365,42.202629648848955,155.68414499569903
366,41.95016872866054,156.67403389605786
367,41.97764241081517,159.35700239445202
368,41.446256683946935,158.67355130668594
369,45.91388361925329,150.1871967586161
370,45.96686430189454,149.2850899920528
371,43.554510115240696,154.89199625726505
372,44.05800314402915,155.0793546769985
373,42.82182081815068,158.79649952068087
374,42.66708549945249,152.87488399458482
375,38.30379547007656,150.61533173179185
376,37.62117282856049,150.5422585011063
377,37.27445627235205,150.55634872814338
378,38.51903330312495,148.46306365833541
379,38.99743345776492,149.23612120784742
380,39.033595675580614,148.47531037774837
381,38.145345266728725,147.49891363913073
382,38.093387427752674,146.98953288751719
383,37.918109370719954,147.11885203165977
384,37.756166178227645,146.32995272559907
385,36.40129541728933,150.55679130898875
386,36.00565283918248,151.7012759778401
387,34.826920359543664,152.02594888840122
388,33.47570336387953,151.85390453957794
389,34.36641563443806,151.31312103072236
390,34.66631933237744,151.13159949812223
391,34.79410700487429,151.04609622786882
392,35.38577217098524,152.78523598377507
393,37.45212875580867,154.00438826929934
394,38.33388279631926,153.3093032721894
395,39.35299896435252,153.3042420649663
396,40.30950624717515,154.5907571168356
397,41.61355315647996,155.10318267651743
398,42.73455511200227,159.05007469863116
399,43.282729504152925,159.27092790257925
400,43.80608889433993,158.5942612964796
401,44.61485434913826,155.44478154293395
402,45.412808585455686,152.5406424848131
403,45.12910520424313,151.84454070147603
404,45.15112031807521,151.65371404964495
405,45.419897971832135,151.34374649129677
406,47.59533763570484,155.7035101536169
407,48.48669992492767,158.50023461004355
408,50.65283558781056,157.3208162155233
409,51.244000114432225,153.2412517222828
410,52.78544003737309,149.4206444826569
411,54.656745954442634,153.68820748888746
412,57.33408314493837,155.41353431055225
413,57.99302394846363,155.7723136240161
414,61.6274898529781,151.57552015311464
415,64.28709165241817,154.94241764373845
416,65.54362760898948,154.7815983604017
417,65.25949744154586,154.1985654295814
418,65.37807583206244,150.2850986923228
419,65.70610233619513,153.04879692501103
420,68.62331894532763,156.6705855814349
421,70.03451360323962,149.44432044810605
422,70.24120931287892,146.0467444006073
423,70.12728604771097,146.20351870900294
424,67.78883118829583,144.35384755396254
425,66.45188995119322,145.74261825055075
426,67.8292768262002,147.1415855838035
427,71.26366228123136,139.8075459932447
428,73.10111243632888,142.63673195144554
429,75.97388041204889,143.2669012208258
430,76.00409511350787,144.91466914207908
431,77.32689563693512,144.9655224207855
432,77.76152599548763,139.29391651622132
433,78.61046929962055,137.0676481614159
434,79.55335052392779,144.4132313107163
435,81.27937350454147,146.13104957884158
436,84.30926588409848,149.8906707567616
437,86.53880550908045,148.0871148166321
438,89.50558859726706,148.00249737841716
439,90.1053488869438,147.392619900509
440,90.3987864342171,143.6088314937577
441,91.12268359104041,134.2729838794516
442,91.44342878051931,128.55806285949225
443,91.83624652788733,129.10858560718071
444,91.90552041596777,135.21299376993375
445,92.62878245404916,137.5876616416408
446,92.1435856219536,142.49828183395843
447,93.00799222674236,144.19680934876382
448,93.55269213413959,145.01221516541764
